Unnamed: 0,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
87,88,52,Male,Shoes,Footwear,53,Ohio,Green,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,44,Debit Card,Fortnightly
282,283,21,Male,Skirt,Clothing,94,Minnesota,Teal,Summer,3.0,Yes,2-Day Shipping,Yes,Yes,9,Cash,Monthly
2412,2413,53,Male,Jacket,Outerwear,51,Oregon,Pink,Winter,4.3,No,2-Day Shipping,No,No,8,Bank Transfer,Bi-Weekly
2189,2190,38,Male,Blouse,Clothing,94,Wisconsin,Brown,Fall,4.0,No,Express,No,No,47,Credit Card,Bi-Weekly
2046,2047,39,Male,Pants,Clothing,32,Oklahoma,Maroon,Winter,2.8,No,Free Shipping,No,No,30,Cash,Every 3 Months
3702,3703,58,Female,Shoes,Footwear,65,South Carolina,Indigo,Spring,2.7,No,Store Pickup,No,No,36,Venmo,Weekly
2753,2754,69,Female,Gloves,Accessories,59,Rhode Island,Beige,Spring,3.6,No,Next Day Air,No,No,48,PayPal,Quarterly
859,860,47,Male,Hoodie,Clothing,73,Wisconsin,Teal,Winter,4.0,Yes,Next Day Air,Yes,Yes,7,Debit Card,Monthly
533,534,57,Male,Sandals,Footwear,60,North Carolina,Pink,Spring,4.5,Yes,Next Day Air,Yes,Yes,17,Debit Card,Weekly
3173,3174,69,Female,Skirt,Clothing,46,Washington,Teal,Summer,4.9,No,Next Day Air,No,No,32,PayPal,Fortnightly
3875,3876,63,Female,Hat,Accessories,51,New Hampshire,Pink,Winter,3.3,No,2-Day Shipping,No,No,21,Credit Card,Annually
2682,2683,59,Female,Sneakers,Footwear,65,North Carolina,Maroon,Winter,3.9,No,2-Day Shipping,No,No,5,Venmo,Every 3 Months
3046,3047,60,Female,Shoes,Footwear,49,Pennsylvania,White,Spring,3.2,No,Store Pickup,No,No,25,Cash,Every 3 Months
3189,3190,25,Female,Boots,Footwear,87,Kansas,Beige,Summer,4.2,No,Store Pickup,No,No,30,PayPal,Bi-Weekly
3849,3850,46,Female,Hoodie,Clothing,68,Florida,Cyan,Winter,2.6,No,Express,No,No,36,PayPal,Fortnightly
1392,1393,31,Male,Gloves,Accessories,46,Arkansas,Yellow,Spring,4.2,No,Express,Yes,Yes,34,Venmo,Every 3 Months
3839,3840,66,Female,Sandals,Footwear,29,Connecticut,Peach,Spring,3.9,No,Free Shipping,No,No,14,Venmo,Quarterly
1419,1420,43,Male,Handbag,Accessories,75,Montana,Orange,Summer,2.6,No,Free Shipping,Yes,Yes,4,Debit Card,Quarterly
3692,3693,59,Female,Coat,Outerwear,34,Alabama,Turquoise,Spring,4.8,No,Free Shipping,No,No,29,Cash,Fortnightly
2743,2744,61,Female,Belt,Accessories,94,New Jersey,Beige,Fall,4.1,No,2-Day Shipping,No,No,17,Venmo,Quarterly
3809,3810,57,Female,Shoes,Footwear,33,New York,Maroon,Winter,3.7,No,Standard,No,No,28,Credit Card,Annually
2351,2352,38,Male,Sweater,Clothing,50,New Hampshire,Cyan,Fall,4.9,No,Store Pickup,No,No,25,PayPal,Bi-Weekly
942,943,26,Male,Dress,Clothing,91,Arizona,Cyan,Winter,3.2,Yes,Express,Yes,Yes,38,PayPal,Bi-Weekly
3749,3750,24,Female,Blouse,Clothing,95,Alaska,Yellow,Winter,2.9,No,2-Day Shipping,No,No,38,Venmo,Every 3 Months
1777,1778,18,Male,Sneakers,Footwear,44,Minnesota,Purple,Winter,4.7,No,Free Shipping,No,No,4,Cash,Fortnightly
2834,2835,39,Female,Jacket,Outerwear,43,Texas,Indigo,Fall,2.9,No,2-Day Shipping,No,No,17,Credit Card,Weekly
2424,2425,49,Male,Jewelry,Accessories,57,Delaware,Peach,Winter,4.5,No,Next Day Air,No,No,28,Bank Transfer,Bi-Weekly
887,888,70,Male,Handbag,Accessories,47,Minnesota,Turquoise,Winter,3.3,Yes,2-Day Shipping,Yes,Yes,33,PayPal,Fortnightly
2768,2769,55,Female,Blouse,Clothing,25,Kansas,Beige,Spring,3.8,No,2-Day Shipping,No,No,28,PayPal,Bi-Weekly
685,686,70,Male,Blouse,Clothing,71,Massachusetts,Magenta,Winter,3.5,Yes,Standard,Yes,Yes,32,Cash,Fortnightly
2487,2488,57,Male,Boots,Footwear,21,Montana,Violet,Spring,3.0,No,Next Day Air,No,No,16,PayPal,Bi-Weekly
413,414,70,Male,Jewelry,Accessories,99,Nevada,White,Summer,4.6,Yes,Free Shipping,Yes,Yes,48,Cash,Monthly
789,790,33,Male,Handbag,Accessories,84,Idaho,Purple,Fall,2.7,Yes,Standard,Yes,Yes,4,Credit Card,Bi-Weekly
2844,2845,32,Female,Hat,Accessories,79,New Mexico,Indigo,Summer,4.4,No,Standard,No,No,42,Venmo,Annually
1360,1361,56,Male,Skirt,Clothing,43,Alabama,Black,Fall,2.8,No,Express,Yes,Yes,4,Bank Transfer,Annually
2464,2465,47,Male,Jacket,Outerwear,84,Hawaii,Teal,Winter,2.8,No,Express,No,No,4,Cash,Bi-Weekly
2994,2995,69,Female,Sweater,Clothing,100,Nevada,White,Winter,3.5,No,Store Pickup,No,No,14,Bank Transfer,Quarterly
1322,1323,23,Male,Pants,Clothing,74,Washington,Violet,Winter,4.0,No,Next Day Air,Yes,Yes,17,Bank Transfer,Quarterly
2083,2084,41,Male,Scarf,Accessories,59,Mississippi,Orange,Fall,2.7,No,Store Pickup,No,No,26,Credit Card,Fortnightly
272,273,48,Male,Jewelry,Accessories,26,Oregon,Beige,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,37,Debit Card,Bi-Weekly
3539,3540,29,Female,Jewelry,Accessories,56,New York,Green,Spring,3.2,No,Express,No,No,17,Credit Card,Bi-Weekly
521,522,36,Male,Shorts,Clothing,41,Vermont,Gold,Winter,3.5,Yes,Standard,Yes,Yes,50,Bank Transfer,Annually
522,523,65,Male,Gloves,Accessories,88,Minnesota,Blue,Spring,2.5,Yes,Store Pickup,Yes,Yes,37,Cash,Quarterly
1813,1814,40,Male,Shorts,Clothing,62,Illinois,Olive,Spring,3.5,No,Free Shipping,No,No,24,PayPal,Weekly
350,351,42,Male,Sweater,Clothing,68,Kentucky,Violet,Spring,2.6,Yes,2-Day Shipping,Yes,Yes,47,Bank Transfer,Fortnightly
1964,1965,40,Male,Pants,Clothing,51,West Virginia,Cyan,Summer,4.6,No,Express,No,No,50,Debit Card,Monthly
1764,1765,61,Male,Dress,Clothing,56,Delaware,Charcoal,Summer,3.0,No,Store Pickup,No,No,34,Venmo,Quarterly
3034,3035,51,Female,Boots,Footwear,37,Utah,Peach,Spring,3.5,No,2-Day Shipping,No,No,25,Credit Card,Quarterly
1468,1469,42,Male,Gloves,Accessories,39,Arkansas,Silver,Fall,3.9,No,Express,Yes,Yes,46,Cash,Fortnightly
651,652,32,Male,Hat,Accessories,32,Arkansas,Yellow,Summer,2.9,Yes,Next Day Air,Yes,Yes,41,Venmo,Fortnightly
1377,1378,33,Male,Sunglasses,Accessories,54,Maryland,Olive,Spring,3.0,No,Next Day Air,Yes,Yes,42,Venmo,Monthly
3433,3434,62,Female,Socks,Clothing,93,Alaska,Yellow,Spring,4.5,No,Free Shipping,No,No,28,PayPal,Annually
3611,3612,63,Female,T-shirt,Clothing,82,Washington,Silver,Spring,2.9,No,Standard,No,No,30,Credit Card,Annually
3536,3537,55,Female,Handbag,Accessories,21,Minnesota,Peach,Spring,4.5,No,Express,No,No,10,Venmo,Monthly
1924,1925,30,Male,Jacket,Outerwear,63,Michigan,Gray,Fall,4.8,No,Free Shipping,No,No,42,PayPal,Quarterly
1616,1617,26,Male,Hat,Accessories,41,Colorado,Green,Spring,3.4,No,Standard,Yes,Yes,50,Cash,Quarterly
1832,1833,69,Male,Jewelry,Accessories,29,Louisiana,Blue,Fall,4.6,No,Free Shipping,No,No,48,Cash,Monthly
168,169,34,Male,Shoes,Footwear,80,Louisiana,Magenta,Summer,3.0,Yes,Express,Yes,Yes,5,Cash,Fortnightly
3617,3618,48,Female,Belt,Accessories,47,Kentucky,Lavender,Fall,4.3,No,Express,No,No,29,Debit Card,Monthly
962,963,29,Male,Sunglasses,Accessories,64,Michigan,Green,Spring,4.4,Yes,Standard,Yes,Yes,26,Debit Card,Fortnightly
945,946,38,Male,Boots,Footwear,38,Minnesota,Violet,Summer,4.1,Yes,Store Pickup,Yes,Yes,8,Venmo,Every 3 Months
462,463,59,Male,Jacket,Outerwear,81,Illinois,White,Fall,3.3,Yes,Express,Yes,Yes,48,Venmo,Every 3 Months
1714,1715,30,Male,Jeans,Clothing,71,South Dakota,Charcoal,Summer,4.4,No,Standard,No,No,15,Cash,Monthly
328,329,48,Male,Coat,Outerwear,50,Florida,Yellow,Fall,2.8,Yes,Free Shipping,Yes,Yes,9,Credit Card,Weekly
2727,2728,40,Female,Shirt,Clothing,87,Colorado,Charcoal,Winter,3.7,No,2-Day Shipping,No,No,47,Credit Card,Fortnightly
2989,2990,46,Female,Belt,Accessories,20,Rhode Island,Teal,Summer,4.3,No,2-Day Shipping,No,No,6,Credit Card,Weekly
3192,3193,19,Female,Sweater,Clothing,76,Iowa,Maroon,Fall,3.0,No,Free Shipping,No,No,20,Cash,Fortnightly
1621,1622,68,Male,Scarf,Accessories,46,Ohio,Gray,Summer,3.9,No,2-Day Shipping,Yes,Yes,38,Debit Card,Fortnightly
367,368,52,Male,Dress,Clothing,40,Tennessee,Cyan,Spring,2.8,Yes,Store Pickup,Yes,Yes,18,Bank Transfer,Monthly
3367,3368,44,Female,T-shirt,Clothing,48,Tennessee,Blue,Summer,3.1,No,Store Pickup,No,No,6,Venmo,Fortnightly
3825,3826,49,Female,Shorts,Clothing,35,Hawaii,Green,Fall,4.1,No,Express,No,No,47,Debit Card,Fortnightly
2131,2132,19,Male,Shorts,Clothing,52,Montana,Red,Fall,3.6,No,Express,No,No,9,Bank Transfer,Fortnightly
1651,1652,59,Male,Coat,Outerwear,80,Texas,Blue,Winter,3.9,No,Standard,Yes,Yes,42,Debit Card,Monthly
772,773,18,Male,Jeans,Clothing,22,Illinois,Teal,Fall,3.6,Yes,Free Shipping,Yes,Yes,40,Debit Card,Bi-Weekly
2474,2475,23,Male,T-shirt,Clothing,76,North Carolina,Olive,Fall,3.2,No,Store Pickup,No,No,19,Bank Transfer,Quarterly
3491,3492,22,Female,Pants,Clothing,28,Maine,Orange,Winter,4.3,No,Express,No,No,15,Cash,Monthly
3066,3067,58,Female,Skirt,Clothing,48,Michigan,Teal,Summer,4.3,No,Free Shipping,No,No,13,Venmo,Every 3 Months
498,499,43,Male,Boots,Footwear,78,Iowa,Lavender,Spring,3.6,Yes,Free Shipping,Yes,Yes,27,Bank Transfer,Monthly
1234,1235,38,Male,Gloves,Accessories,99,New Jersey,Indigo,Fall,4.1,No,Store Pickup,Yes,Yes,2,Bank Transfer,Bi-Weekly
3594,3595,19,Female,Scarf,Accessories,87,Alabama,Charcoal,Summer,2.6,No,2-Day Shipping,No,No,29,Venmo,Quarterly
435,436,51,Male,Coat,Outerwear,28,Montana,Olive,Winter,3.6,Yes,Next Day Air,Yes,Yes,42,Bank Transfer,Monthly
1251,1252,56,Male,Shorts,Clothing,86,Indiana,Orange,Spring,5.0,No,Next Day Air,Yes,Yes,43,Credit Card,Monthly
365,366,55,Male,Gloves,Accessories,88,West Virginia,Gray,Summer,3.7,Yes,Standard,Yes,Yes,50,PayPal,Quarterly
2364,2365,62,Male,Sunglasses,Accessories,60,Mississippi,Maroon,Winter,4.2,No,Free Shipping,No,No,4,PayPal,Quarterly
276,277,25,Male,Skirt,Clothing,30,South Dakota,Turquoise,Fall,3.5,Yes,Express,Yes,Yes,11,Bank Transfer,Fortnightly
2575,2576,53,Male,Shorts,Clothing,96,Minnesota,Silver,Fall,4.0,No,Express,No,No,9,PayPal,Annually
2748,2749,24,Female,Jacket,Outerwear,98,Virginia,Turquoise,Spring,3.0,No,Free Shipping,No,No,16,Venmo,Annually
3095,3096,62,Female,Hat,Accessories,53,Minnesota,Beige,Fall,3.4,No,Standard,No,No,13,Venmo,Fortnightly
407,408,45,Male,Hoodie,Clothing,76,North Carolina,Teal,Spring,3.1,Yes,Next Day Air,Yes,Yes,5,Credit Card,Bi-Weekly
3085,3086,24,Female,Sweater,Clothing,50,Nevada,Gray,Winter,2.8,No,Store Pickup,No,No,10,Venmo,Every 3 Months
3138,3139,47,Female,Blouse,Clothing,95,Kentucky,Gray,Fall,4.6,No,Next Day Air,No,No,40,Cash,Every 3 Months
2389,2390,25,Male,Coat,Outerwear,87,Kansas,Violet,Spring,3.1,No,Store Pickup,No,No,17,Bank Transfer,Every 3 Months
844,845,59,Male,Sandals,Footwear,48,Missouri,Purple,Winter,4.4,Yes,Express,Yes,Yes,44,Venmo,Bi-Weekly
1811,1812,42,Male,Belt,Accessories,77,Wisconsin,Blue,Summer,3.6,No,Standard,No,No,33,Bank Transfer,Annually
3322,3323,52,Female,Sweater,Clothing,92,Indiana,Orange,Winter,4.6,No,Next Day Air,No,No,43,PayPal,Weekly
2337,2338,39,Male,Boots,Footwear,76,North Dakota,Violet,Fall,3.6,No,Store Pickup,No,No,5,Cash,Annually
1514,1515,26,Male,Shoes,Footwear,90,Utah,Brown,Winter,3.9,No,2-Day Shipping,Yes,Yes,1,Venmo,Weekly
2927,2928,45,Female,Shirt,Clothing,24,Missouri,Black,Summer,2.7,No,Express,No,No,15,Venmo,Bi-Weekly
2298,2299,40,Male,Handbag,Accessories,87,Montana,Cyan,Spring,2.9,No,2-Day Shipping,No,No,10,Cash,Every 3 Months
1391,1392,53,Male,Blouse,Clothing,29,Mississippi,White,Winter,3.6,No,Express,Yes,Yes,38,Credit Card,Annually
1406,1407,32,Male,Shirt,Clothing,46,Washington,Turquoise,Spring,3.6,No,Express,Yes,Yes,15,Debit Card,Monthly
855,856,70,Male,Socks,Clothing,76,Oregon,Gold,Spring,3.0,Yes,2-Day Shipping,Yes,Yes,14,Credit Card,Quarterly
1538,1539,56,Male,Dress,Clothing,65,Illinois,Charcoal,Fall,3.2,No,Standard,Yes,Yes,22,Venmo,Bi-Weekly
78,79,50,Male,Skirt,Clothing,91,Nebraska,Maroon,Spring,4.7,Yes,Free Shipping,Yes,Yes,50,Venmo,Fortnightly
944,945,54,Male,Belt,Accessories,97,Indiana,Gray,Spring,4.8,Yes,Express,Yes,Yes,39,Cash,Bi-Weekly
199,200,54,Male,Hat,Accessories,73,Idaho,Green,Summer,3.8,Yes,Express,Yes,Yes,32,Cash,Weekly
1937,1938,43,Male,Socks,Clothing,53,Delaware,Olive,Summer,4.5,No,2-Day Shipping,No,No,11,Bank Transfer,Monthly
1533,1534,50,Male,Shoes,Footwear,59,New Hampshire,Gold,Summer,3.6,No,2-Day Shipping,Yes,Yes,16,Bank Transfer,Quarterly
801,802,25,Male,Belt,Accessories,29,New Mexico,Blue,Fall,4.9,Yes,Express,Yes,Yes,12,Credit Card,Fortnightly
2345,2346,28,Male,T-shirt,Clothing,32,New York,Orange,Winter,3.3,No,Express,No,No,23,Bank Transfer,Every 3 Months
1779,1780,29,Male,Scarf,Accessories,62,Virginia,Charcoal,Winter,4.3,No,Free Shipping,No,No,41,Venmo,Weekly
1674,1675,35,Male,Coat,Outerwear,56,Alaska,Peach,Winter,3.2,No,Free Shipping,Yes,Yes,10,Debit Card,Fortnightly
231,232,28,Male,Blouse,Clothing,26,Tennessee,Blue,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,18,Debit Card,Every 3 Months
1336,1337,23,Male,Sneakers,Footwear,85,Oregon,Charcoal,Spring,4.8,No,Store Pickup,Yes,Yes,44,Debit Card,Fortnightly
1897,1898,53,Male,Sunglasses,Accessories,97,Alaska,Teal,Winter,2.9,No,Free Shipping,No,No,11,Debit Card,Fortnightly
2673,2674,67,Female,Hoodie,Clothing,21,Nevada,Olive,Summer,2.6,No,2-Day Shipping,No,No,4,Cash,Monthly
2167,2168,30,Male,Skirt,Clothing,48,Ohio,Green,Winter,4.9,No,Standard,No,No,33,Venmo,Fortnightly
2699,2700,25,Female,Boots,Footwear,96,Utah,Violet,Fall,3.6,No,2-Day Shipping,No,No,49,Debit Card,Annually
3250,3251,23,Female,Coat,Outerwear,90,Minnesota,Teal,Spring,2.9,No,2-Day Shipping,No,No,15,Venmo,Weekly
2764,2765,63,Female,Sweater,Clothing,41,Arizona,White,Spring,2.6,No,Next Day Air,No,No,2,Debit Card,Weekly
1941,1942,55,Male,Shoes,Footwear,99,Vermont,Peach,Winter,3.3,No,Standard,No,No,46,Credit Card,Quarterly
3724,3725,30,Female,Gloves,Accessories,71,Colorado,Green,Winter,3.1,No,Express,No,No,18,Bank Transfer,Annually
1143,1144,68,Male,Boots,Footwear,23,Nevada,Teal,Winter,4.4,No,Standard,Yes,Yes,43,PayPal,Quarterly
3472,3473,31,Female,Blouse,Clothing,42,Georgia,White,Summer,4.0,No,Free Shipping,No,No,15,Debit Card,Weekly
191,192,64,Male,Hat,Accessories,76,Utah,Gray,Fall,3.9,Yes,Free Shipping,Yes,Yes,29,Cash,Every 3 Months
104,105,55,Male,Sunglasses,Accessories,24,New Hampshire,Pink,Spring,4.4,Yes,2-Day Shipping,Yes,Yes,1,PayPal,Monthly
2883,2884,22,Female,Socks,Clothing,48,Rhode Island,Silver,Spring,3.2,No,Standard,No,No,10,PayPal,Weekly
1747,1748,61,Male,Coat,Outerwear,23,New Hampshire,Yellow,Winter,2.9,No,Express,No,No,41,Venmo,Quarterly
2718,2719,22,Female,Shorts,Clothing,90,Virginia,Peach,Winter,4.9,No,Next Day Air,No,No,10,Venmo,Bi-Weekly
3431,3432,46,Female,Belt,Accessories,49,New Mexico,Green,Summer,4.2,No,Express,No,No,20,Venmo,Annually
2496,2497,67,Male,Scarf,Accessories,79,Illinois,Yellow,Summer,3.2,No,Store Pickup,No,No,37,Credit Card,Weekly
2170,2171,40,Male,Sweater,Clothing,32,South Carolina,Turquoise,Fall,4.0,No,Next Day Air,No,No,37,Venmo,Every 3 Months
3282,3283,24,Female,T-shirt,Clothing,94,California,Red,Fall,4.8,No,Next Day Air,No,No,5,Credit Card,Monthly
3845,3846,58,Female,Sweater,Clothing,52,California,Green,Winter,4.9,No,Standard,No,No,46,Venmo,Annually
3448,3449,18,Female,Coat,Outerwear,28,Kentucky,Yellow,Winter,4.1,No,Express,No,No,32,Bank Transfer,Fortnightly
2347,2348,37,Male,Belt,Accessories,64,California,Gray,Fall,4.2,No,Express,No,No,46,Cash,Every 3 Months
3284,3285,70,Female,Scarf,Accessories,79,Kentucky,White,Spring,4.5,No,2-Day Shipping,No,No,20,Venmo,Annually
2657,2658,52,Female,Dress,Clothing,81,Texas,Pink,Summer,2.7,No,Express,No,No,7,Credit Card,Fortnightly
2358,2359,53,Male,Sweater,Clothing,93,Texas,Pink,Spring,3.8,No,Standard,No,No,38,Credit Card,Quarterly
3441,3442,64,Female,Sweater,Clothing,96,Tennessee,Charcoal,Fall,4.1,No,Standard,No,No,15,Credit Card,Annually
3804,3805,37,Female,Hat,Accessories,77,Florida,Olive,Fall,2.7,No,2-Day Shipping,No,No,45,Cash,Annually
3706,3707,26,Female,Sandals,Footwear,55,Kansas,Green,Spring,4.0,No,Store Pickup,No,No,17,Cash,Bi-Weekly
2029,2030,25,Male,Scarf,Accessories,23,Montana,Pink,Spring,4.6,No,Next Day Air,No,No,40,PayPal,Quarterly
3277,3278,59,Female,Skirt,Clothing,86,Texas,Blue,Spring,4.9,No,Store Pickup,No,No,3,Credit Card,Monthly
994,995,53,Male,Shoes,Footwear,68,New York,Violet,Fall,3.2,Yes,Express,Yes,Yes,20,Debit Card,Monthly
464,465,23,Male,Sunglasses,Accessories,52,Alabama,Silver,Winter,4.7,Yes,Next Day Air,Yes,Yes,45,PayPal,Monthly
1425,1426,59,Male,Coat,Outerwear,40,Wyoming,White,Winter,3.7,No,Next Day Air,Yes,Yes,39,Credit Card,Annually
1566,1567,48,Male,Sneakers,Footwear,99,Wyoming,Green,Winter,3.0,No,Free Shipping,Yes,Yes,21,Cash,Bi-Weekly
3130,3131,52,Female,Pants,Clothing,20,Vermont,Yellow,Summer,4.5,No,Store Pickup,No,No,34,Venmo,Every 3 Months
2103,2104,30,Male,Pants,Clothing,86,Indiana,Red,Summer,3.7,No,Store Pickup,No,No,21,Venmo,Weekly
1236,1237,42,Male,Hat,Accessories,68,New Mexico,White,Summer,4.4,No,Store Pickup,Yes,Yes,35,Debit Card,Every 3 Months
3866,3867,58,Female,Hat,Accessories,32,Alaska,Beige,Winter,3.3,No,2-Day Shipping,No,No,33,Credit Card,Fortnightly
3374,3375,22,Female,Blouse,Clothing,47,Nevada,Lavender,Spring,3.7,No,2-Day Shipping,No,No,41,Debit Card,Annually
212,213,67,Male,Handbag,Accessories,84,Virginia,Blue,Fall,4.2,Yes,Express,Yes,Yes,7,Debit Card,Annually
1036,1037,68,Male,Handbag,Accessories,47,Hawaii,Yellow,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,13,Bank Transfer,Monthly
3774,3775,57,Female,Gloves,Accessories,83,Alaska,Cyan,Winter,3.9,No,Standard,No,No,48,PayPal,Fortnightly
900,901,54,Male,Hat,Accessories,98,West Virginia,Gray,Fall,3.3,Yes,Free Shipping,Yes,Yes,42,Bank Transfer,Quarterly
1577,1578,68,Male,Boots,Footwear,34,Delaware,Olive,Spring,4.0,No,Standard,Yes,Yes,7,Venmo,Fortnightly
1586,1587,25,Male,Boots,Footwear,77,Oklahoma,Purple,Fall,4.0,No,Express,Yes,Yes,21,Bank Transfer,Weekly
741,742,22,Male,T-shirt,Clothing,79,West Virginia,Yellow,Summer,4.7,Yes,Free Shipping,Yes,Yes,23,Bank Transfer,Every 3 Months
3424,3425,33,Female,Scarf,Accessories,64,Florida,Green,Summer,3.6,No,2-Day Shipping,No,No,23,Credit Card,Monthly
3249,3250,26,Female,Backpack,Accessories,83,Virginia,Pink,Summer,3.4,No,Express,No,No,32,Credit Card,Quarterly
2603,2604,69,Male,Dress,Clothing,58,Washington,Teal,Spring,2.7,No,2-Day Shipping,No,No,8,Cash,Annually
1206,1207,22,Male,Handbag,Accessories,59,Mississippi,Cyan,Fall,3.0,No,Free Shipping,Yes,Yes,16,Venmo,Every 3 Months
509,510,41,Male,T-shirt,Clothing,80,Delaware,Cyan,Summer,3.9,Yes,Free Shipping,Yes,Yes,17,Debit Card,Weekly
597,598,70,Male,Jewelry,Accessories,69,Alaska,Gold,Summer,3.4,Yes,Standard,Yes,Yes,19,Bank Transfer,Fortnightly
1738,1739,60,Male,Handbag,Accessories,61,Tennessee,Green,Spring,2.9,No,2-Day Shipping,No,No,37,Credit Card,Weekly
981,982,27,Male,Belt,Accessories,42,Maryland,Silver,Spring,3.5,Yes,Next Day Air,Yes,Yes,47,Credit Card,Quarterly
1403,1404,26,Male,Backpack,Accessories,20,Georgia,Peach,Spring,3.6,No,Store Pickup,Yes,Yes,20,Credit Card,Bi-Weekly
3429,3430,27,Female,Skirt,Clothing,96,Alaska,Purple,Winter,4.6,No,Express,No,No,34,Debit Card,Weekly
518,519,24,Male,Blouse,Clothing,100,Oregon,Beige,Fall,2.9,Yes,Next Day Air,Yes,Yes,16,Venmo,Every 3 Months
3159,3160,62,Female,Hat,Accessories,89,Louisiana,Pink,Winter,2.9,No,Store Pickup,No,No,4,Bank Transfer,Quarterly
767,768,27,Male,Coat,Outerwear,77,Pennsylvania,Brown,Fall,2.5,Yes,Next Day Air,Yes,Yes,11,Cash,Annually
3700,3701,28,Female,Handbag,Accessories,84,North Dakota,Charcoal,Summer,3.4,No,Store Pickup,No,No,2,Bank Transfer,Every 3 Months
2678,2679,33,Female,Belt,Accessories,91,Montana,Magenta,Spring,3.4,No,2-Day Shipping,No,No,34,Credit Card,Bi-Weekly
421,422,38,Male,Shirt,Clothing,40,Kentucky,Violet,Winter,3.5,Yes,Standard,Yes,Yes,48,Cash,Bi-Weekly
123,124,57,Male,Sweater,Clothing,89,Louisiana,Brown,Fall,3.1,Yes,Free Shipping,Yes,Yes,46,Cash,Weekly
2903,2904,38,Female,Scarf,Accessories,39,Delaware,Teal,Spring,3.5,No,2-Day Shipping,No,No,24,Credit Card,Every 3 Months
2772,2773,18,Female,Backpack,Accessories,94,Pennsylvania,Blue,Spring,3.5,No,Store Pickup,No,No,10,Bank Transfer,Every 3 Months
3460,3461,41,Female,Scarf,Accessories,78,Indiana,Gold,Spring,3.1,No,Express,No,No,5,Bank Transfer,Bi-Weekly
819,820,55,Male,Sunglasses,Accessories,36,Colorado,Teal,Winter,4.8,Yes,Next Day Air,Yes,Yes,28,Debit Card,Quarterly
100,101,62,Male,Sunglasses,Accessories,98,South Dakota,Maroon,Fall,2.7,Yes,Express,Yes,Yes,31,Cash,Fortnightly
3426,3427,47,Female,Socks,Clothing,35,Oregon,Magenta,Fall,4.8,No,2-Day Shipping,No,No,31,Credit Card,Annually
1283,1284,69,Male,Shirt,Clothing,94,Oregon,Violet,Winter,3.9,No,2-Day Shipping,Yes,Yes,23,Debit Card,Every 3 Months
3601,3602,34,Female,T-shirt,Clothing,47,North Carolina,Indigo,Summer,3.0,No,Next Day Air,No,No,3,PayPal,Monthly
2973,2974,25,Female,Boots,Footwear,65,Indiana,Blue,Summer,2.7,No,Store Pickup,No,No,3,Bank Transfer,Fortnightly
3404,3405,69,Female,Gloves,Accessories,34,South Carolina,Olive,Fall,3.9,No,2-Day Shipping,No,No,34,Credit Card,Annually
1103,1104,35,Male,Hoodie,Clothing,23,Tennessee,Charcoal,Spring,4.3,No,Free Shipping,Yes,Yes,8,Debit Card,Bi-Weekly
2099,2100,31,Male,T-shirt,Clothing,78,Oklahoma,Green,Summer,2.9,No,Express,No,No,50,PayPal,Annually
2865,2866,28,Female,Skirt,Clothing,97,California,Silver,Fall,3.7,No,Free Shipping,No,No,27,Cash,Fortnightly
3114,3115,21,Female,Handbag,Accessories,56,Arkansas,Olive,Spring,4.7,No,Store Pickup,No,No,45,Venmo,Bi-Weekly
1662,1663,63,Male,Sunglasses,Accessories,24,New Mexico,Olive,Winter,4.6,No,Free Shipping,Yes,Yes,46,Debit Card,Fortnightly
1352,1353,65,Male,Hat,Accessories,89,Indiana,Orange,Spring,4.5,No,Next Day Air,Yes,Yes,37,Credit Card,Bi-Weekly
3733,3734,25,Female,Socks,Clothing,58,Illinois,Maroon,Fall,4.7,No,Next Day Air,No,No,6,Debit Card,Every 3 Months
3229,3230,54,Female,Pants,Clothing,67,Connecticut,Teal,Fall,2.7,No,Express,No,No,24,Cash,Monthly
3848,3849,22,Female,Jewelry,Accessories,60,New Hampshire,Magenta,Winter,3.0,No,Next Day Air,No,No,39,Cash,Every 3 Months
982,983,35,Male,Coat,Outerwear,62,Texas,Red,Summer,3.2,Yes,Standard,Yes,Yes,37,PayPal,Monthly
456,457,50,Male,Blouse,Clothing,96,North Carolina,Indigo,Fall,4.0,Yes,2-Day Shipping,Yes,Yes,33,Credit Card,Quarterly
2893,2894,69,Female,Belt,Accessories,20,Kentucky,Orange,Spring,3.1,No,Free Shipping,No,No,44,Debit Card,Every 3 Months
2881,2882,38,Female,Backpack,Accessories,90,Texas,Cyan,Winter,4.2,No,Free Shipping,No,No,6,Bank Transfer,Annually
2754,2755,59,Female,Sunglasses,Accessories,61,New Jersey,Gold,Summer,3.6,No,Free Shipping,No,No,21,Venmo,Bi-Weekly
381,382,66,Male,Jewelry,Accessories,25,Maine,Lavender,Winter,3.4,Yes,Store Pickup,Yes,Yes,3,Credit Card,Every 3 Months
3634,3635,59,Female,Socks,Clothing,22,Ohio,Pink,Winter,3.3,No,Standard,No,No,17,PayPal,Annually
